Product Name,Price,Ratings,Watchers,Country,Discount,Shipping Price,Condition,Seller Name,Seller Sold Products,Seller Ratings
"Dell Latitude 7320 Detachable 13"" (128GB SSD, Intel Core i5-1140G7, 1.8GHz, 16GB",37500,Not available,Not available,from United States,Not available,9408,Open Box,mackchrist-12,71,100%
"Lenovo Flex 7i 14"" 2-in-1 Touch Laptop i7-1355U 16GB 1TB SSD 82Y20001US",48900,Not available,119 watchers,from United States,Not available,9262,Open Box,zacks-silo,4126,97.8%
"Lenovo Yoga Slim 7  14.5"" OLED  Laptop AMD Ryzen 7 7840S  16GB RAM 1TB SSD",97917,Not available,Not available,from United Kingdom,Not available,10704,New (Other),ewix,3680,100%
Lenovo IdeaPad 5 Touchscreen Laptop Intel Core 7 150U 16GB DDR5x 1TB SSD w/ Pen,57999,Not available,Not available,from United States,43% off,10012,Brand New,newegg,1034110,98.4%
"Dell Latitude 5320 i7-1185G7, RAM 16 GB, 512 GB SSD **No Win**",25000,Not available,5 watchers,from United States,Not available,8390,Pre-Owned,techwayservicesinc,1242,99.3%
"HP EliteBook 830 G6 Laptop, 13.3"" Full HD Screen, i5-8265U, 32GB RAM, 1TB SSD",39206,Not available,8 watchers,from United Kingdom,70% off,7049,Very Good - Refurbished,the-tech-saver,8156,100%
"Lenovo ThinkPad 10 Windows 11/10 Touchscreen Tablet 4GB Ram, 64GB  LTE SIM - FHD",1176415557,Not available,Not available,from United Kingdom,Not available,8235,Pre-Owned,think_tech_it,1089,100%
"Lenovo Thinkpad X280 12.5"" FHD Touch Laptop i5 16GB 512GB SSD WIN 11 PRO light",23999,Not available,24 watchers,from United States,Not available,8049,Excellent - Refurbished,kl0,39521,98.8%
Brand New HP ProBook x360 11 G1 EE 11.6 TOUCH Pentium N4200 1.1GHZ 4GB 128GB SSD,13000,Not available,8 watchers,from United States,Not available,8685,Brand New,vivaladan89,3458,99.5%
"Dell Precision 5530 , i7-8850H @ 2.6GHz, 16GB RAM, 256GB SSD, Win 11, No Charger",31179,Not available,18 watchers,from United Kingdom,Not available,9375,Pre-Owned,tekkybitz,30020,99.9%
"DELL Latitude 7400 14"" FHD Laptop Intel i5-8365U 16GB Ram 256GB SSD Win 10 Pro",19299,8 product ratings,Not available,from United States,36% off,7910,Excellent - Refurbished,newegg,1034110,98.4%
Dell Latitude 9440 Laptop PC 2 in 1 Intel i7-13th Gen 32GB Ram 512GB NVMe Win 11,74499,Not available,Not available,from United States,57% off,10017,Excellent - Refurbished,sj_computers_llc,17169,98%
2024 Lenovo IdeaPad Laptop 15 FHD Touch Ryzen 7 Upto 40GB RAM&2TB SSD Win 11 Pro,5290070900,Not available,Not available,from United States,Not available,9862,Brand New,hellogoodlife1,12539,98.2%
FAST LENOVO THINKPAD X380 YOGA CORE i5 16GB RAM 512GB SSD TOUCHSCREEN LAPTOP,30067,Not available,17 watchers,from United Kingdom,Not available,8363,Very Good - Refurbished,pcrenewed,1397,99.1%
"New Dell Vostro 3520 Laptop 15.6"" FHD i5-1235U 16GB 512GB SSD Webcam Win 11 Pro",41757,Not available,Not available,from United States,50% off,10009,Brand New,themaxmart,13647,98.8%
"Stone Stonebook Mini N120 Laptop 11.6"" CELERON WINDOWS 10 4GB 320GB HDD #6D",4952,Not available,35 watchers,from United Kingdom,Not available,7164,Pre-Owned,kel-tel,28490,99.4%
2024 Dell Inspiron 15 Laptop Intel i7-1255U 32GB RAM 1TB SSD Win11 Pro Office,69880,Not available,25 watchers,from United States,60% off,9881,Brand New,hellogoodlife1,12539,98.2%
"Dell Latitude 7410 14"" Full HD Intel i5-10210U 8GB RAM 256GB NVMe Win 11 Pro OK",19610,Not available,Not available,from United Kingdom,Not available,9311,Pre-Owned,adrian_the_tich,690,100%
"HP EliteBook 830 G5 Laptop FHD 13.3"" i5-8350U 8GB RAM 256GB SSD Win 11 Pro (VG)",25492,Not available,8 watchers,from United Kingdom,Not available,8206,Very Good - Refurbished,remakery,4471,99.8%
~CD/DVD DRIVE~ 15.6 HP ProBook i5 Laptop: 16GB RAM! 256GB SSD! Windows 10 Pro!,18495,Not available,Not available,from United States,21% off,9323,Good - Refurbished,rinuvo,5849,99.3%
Panasonic ToughPad Tablet FZ-G1 i5-5300U 2.30GHz 8GB RAM 256GB SSD Win. 10 Pro G,17900,Not available,39 watchers,from United States,Not available,9305,Good - Refurbished,coretek10,15293,99.4%
"Microsoft 14.4"" Surface Laptop Studio 2 Intel i7 16GB RAM 512GB SSD - YZZ-00001",80000,Not available,Not available,from United States,Not available,9701,Open Box,815_electronics_buyback,2280,99.5%
Microsoft Surface Book 3 13.5 QHD+ TOUCH 1.2 GHz i5-1035G7 8GB 256GB - Excellent,29999,Not available,Not available,from United States,Not available,8226,Excellent - Refurbished,itsworthmore,83965,98.7%
"Dell Vostro 5320 13.3"" - Intel i5-1240P - 8GB - 256GB SSD - Win 10 Pro - Grey",45625,Not available,Not available,from United Kingdom,Not available,8900,Brand New,intecmicrosystems,42,100%
Microsoft Surface Laptop 4 13.5 Touchscreen Intel i5-1135G7 16GB RAM 512GB SSD,60000,Not available,Not available,from United States,Not available,9111,Brand New,tekzilla_sales,7489,100%
HP 15-dy5033dx 15.6 i3-1215U 8 GB 256 GB SSD Windows 11 Home - 8L707UA#ABA,29497,7 product ratings,4 watchers,from United States,Not available,9172,Brand New,purpletechnado,50782,99.7%
"2024 Dell Inspiron 15 Touch Laptop 10-Core Intel i5, 16GB  512B SSD Win 11 Pro",48900,Not available,54 watchers,from United States,51% off,8783,Brand New,hellogoodlife1,12539,98.2%
Samsung Galaxy Book4 15.6 Silver FHD 1.8 GHz 7 150U 16GB RAM 512GB SSD Excellent,47999,Not available,Not available,from United States,Not available,8757,Excellent - Refurbished,itsworthmore,83965,98.7%
"New ListingDell Precision 5560: i9-11950H, 64GB, 512GB, RTX A2000, 15.6"" +**NO Win**",68000,Not available,5 watchers,from United States,Not available,9455,Pre-Owned,techwayservicesinc,1242,99.3%
"Lenovo Ideapad 3 15ITL6 15.6"" i5-1155G7 8GB DDR4 512GB SSD Windows 11",29997,Not available,Not available,from United States,Not available,9186,Open Box,purpletechnado,50782,99.7%
"2024 Acer Laptop Aspire 15.6"" FHD Notebook Intel Celeron 20GB RAM 1TB SSD Win 11",41900,Not available,Not available,from United States,49% off,9537,Brand New,hellogoodlife1,12539,98.2%
"NEW SGIN M15 15.6"" Celeron Quad Core 128gb Hard Drive 4gb RAM Sealed",11999,Not available,Not available,from United States,Not available,7695,Brand New,discountcdtoolsdvd,57092,99.5%
New Samsung Galaxy Book Go 5G 14” 128GB 8GB RAM Wifi + Cellular Unlocked Laptop,27985,Not available,Not available,from United States,Not available,13177,Open Box,cph2020,77446,98.2%
HP ProBook 640 G5 Intel Quad Core i7-8665U 1.90 Ghz 16 GB Memory 512 GB HD Win11,22999,Not available,Not available,from United States,50% off,7179,Very Good - Refurbished,jetpaltd,2197,99.3%
"2020 Dell Inspiron 15 3593 Laptop PC 15.6"" i5-1035G1 QUAD, 1TB HDD, 8GB DDR4 RAM",33500,Not available,9 watchers,from United States,Not available,9290,Brand New,ewastegurus,10456,100%
ASUS VIVOBOOK 15 X512DA/RYZEN 3 3200U/12GB RAM/256GB NVME/BACKLIT/WIN 11/CHARGER,14999,Not available,79 watchers,from United States,Not available,34499,Pre-Owned,winmacs,1012,99.7%
Lenovo ThinkPad E590 Core i5-8th Gen 8GB RAM 256GB NVMe SSD Win 11 Pro Laptop,18302,Not available,6 watchers,from United Kingdom,Not available,7624,Pre-Owned,general-trading1,1763,100%
Laptop 16in Windows 11 Pro Vocbook 16 12th Gen N95 16GB RAM 1TB SSD FHD IPS Gray,26650,Not available,16 watchers,from United States,18% off,8127,Brand New,importsharkstore,17172,100%
"Lenovo ThinkPad T495 14"" Ryzen 5 Pro, 512 SSD, 24GB RAM, Radeon Veg WIN 11 PRO",31999,Not available,10 watchers,from United States,Not available,8285,Excellent - Refurbished,kl0,39521,98.8%
"*AS-IS* Dell Latitude 5510 15.6"" Core i5-10210U 1.60GHz 8GB 128GB SSD W10 Laptop",4995,Not available,Not available,from United States,Not available,11650,Parts Only,asiselectronic,6550,99.1%
Panasonic Toughbook Rugged Laptop Upgrade From  CF-C2 Win 11  7Th Gen 4G 256 Ssd,19610,Not available,49 watchers,from United Kingdom,Not available,8976,Pre-Owned,toughbook-outlet,11982,99.8%
Lenovo ThinkPad T490 14 inch 1.8GHz i7-8565U 8GB RAM 256GB SSD - Win 10P,19999,Not available,37 watchers,from United States,Not available,7091,Very Good - Refurbished,irenewtech,1292,99.8%
Lenovo ThinkPad E16 Gen 1 16  WUXGA Touchscreen Notebook Intel Core i5-1335U 16G,83999,Not available,Not available,from United States,26% off,10779,Brand New,antonline,332675,99%
"Dell Latitude 5590 Intel i5 8350U 1.70GHz 16GB RAM 256GB SSD 15.6"" Win 11",24775,Not available,Not available,from Australia,Not available,3290,Very Good - Refurbished,bneacttrader,40279,98.7%
"Lenovo ThinkPad L13 13.3"" Laptop Intel Core 10th Gen Pick SSD/RAM Win 10 (OC)",2024522495,Not available,10+ watchers,from United States,10% off,8417,Very Good - Refurbished,auditmacstech,12295,99.3%
"Microsoft Surface Laptop 4 13.5"" i7-1185G7 16GB RAM 256GB SSD Windows 11 Pro",37500,Not available,10 watchers,from United States,Not available,20557,Pre-Owned,premier-servers,21778,98.8%
New Lenovo V15 G3 IAP Intel Corei5-12thGen 16GB RAM 512GB SSD 15.6'' New Condi,48239,Not available,Not available,from United Kingdom,Not available,2177,Brand New,2mstradingltd,1731,100%
Lenovo ThinkPad T16 Gen 2 Grey FHD+ 1.9 GHz i7-1370P 16GB 512GB SSD - Excellent,76999,Not available,11 watchers,from United States,Not available,9612,Excellent - Refurbished,itsworthmore,83965,98.7%
"Dell Latitude 7390 Windows 10 13.3"" Laptop Intel i7 8650U 1.90GHz 16GB 256GB SSD",20915,Not available,13 watchers,from United Kingdom,Not available,7363,Pre-Owned,bluecybercow,12568,99.8%
"Dell Latitude 7400 14"" Touchscreen Laptop i7-8665U 32GB 256GB SSD Win 11 Pro",29599,4 product ratings,Not available,from United States,47% off,8214,Excellent - Refurbished,newegg,1034110,98.4%
Dell Precision 3541 15.6 FHD Intel Core i7 9850H 32GB 512GB SSD Win 11 Pro,34998,Not available,73 watchers,from United States,81% off,25539,Excellent - Refurbished,focuscamera,184389,99.1%
"Asus Vivobook 14"" F1400EA-SB34 HD Laptop Intel Core i3-1115G4 8GB 256GB SSD W11S",19600,2 product ratings,28 watchers,from United States,67% off,7919,Certified - Refurbished,prycedin,66614,98.6%
"2-IN-1 LAPTOP ACER TOUCHSCREEN TravelMate Spin B3 64GB 11.6""  WINDOWS 10/11 PRO",25622,Not available,32 watchers,from United Kingdom,Not available,8534,Brand New,compadvance_outlet,15773,99.9%
HP 840 G3 I5-6300U 2.40GHZ 8GB SSD 256GB WIN10 PROF LAPTOP NOTEBOOK,16422,Not available,Not available,from Italy,Not available,0,Good - Refurbished,newcamsrl,24890,99.7%
"DELL LATITUDE 3190 | 11.6"" INTEL CELERON N4120 4GB DDR4 64GB SSD MINI LAPTOP",6530,Not available,Not available,from United Kingdom,Not available,0,Pre-Owned,priceholes-com,8947,99.1%
"*AS-IS* HP ENVy Core i7 No Power, 7th Gen  Laptop",2995,Not available,Not available,from United States,Not available,11650,Parts Only,asiselectronic,6550,99.1%
15.6 Dell Precision Gaming Laptop: Intel i5! 16GB RAM! 1TB SSD! Backlit Keyboard,23995,Not available,Not available,from United States,17% off,10595,Good - Refurbished,rinuvo,5849,99.3%
"LENOVO i7 GAMING LAPTOP NVIDIA M1000M 32GB RAM 512GB SSD WINDOWS 10/11 FHD 15.6""",3856449022,Not available,Not available,from United Kingdom,Not available,8837,Very Good - Refurbished,pcrenewed,1397,99.1%
"Dell Latitude 5490 14"" Intel i5-8250U 16GB RAM 500GB SSD WiFi+BT Win 11 Pro",18500,Not available,Not available,from United States,Not available,7887,Good - Refurbished,frankiesfastship,11777,99%
Lenovo ThinkPad X250 Core i5 8GB 4TB SSD Laptop win11 Selling out! Order Today!,1555746932,Not available,10+ watchers,from United Kingdom,Not available,7313,Good - Refurbished,snatch-ach,18665,98.8%
"Dell Latitude 3500 Laptop, 15.6"" Core i5 8th Gen, 8GB RAM, 256GB SSD, Windows 11",28759,Not available,Not available,from United Kingdom,Not available,8318,Pre-Owned,blackmoreit,105195,100%
"HP Chromebook 11 G6 11.6"" Intel 2.40 GHz 4 GB RAM 16 GB eMMC Bluetooth Webcam SD",7999,Not available,Not available,from United States,50% off,6737,Very Good - Refurbished,jetpaltd,2197,99.3%
"Lenovo ThinkPad T490 14"" i7-8565U 16GB 512GB",27370,Not available,Not available,from Germany,Not available,2069,Pre-Owned,mario-mario-mario,733,96%
"Lenovo ThinkPad X1 Carbon 5th Gen i5 6300U 2.40GHz 8GB RAM 256GB SSD 14"" FHD Win",13361,Not available,Not available,from Australia,Not available,3290,Very Good - Refurbished,bneacttrader,40279,98.7%
Dell Latitude 7400 Gaming Laptop PC Intel Core i7 4.2GHz 64GB RAM 4TB SSD Win 11,3980084100,Not available,Not available,from United States,39% off,8928,Very Good - Refurbished,aaa_pcs,5213,100%
"New Lenovo V14 G4 14"" FHD 6-Core Ryzen 5 5500U 16GB 512GB PCIe SSD Cam Win11 Pro",38967,Not available,Not available,from United States,67% off,8490,Brand New,themaxmart,13647,98.8%
Military Laptop RODA Rocky RK9 processor Cor 2 Duo 4 GB RAM,7900,Not available,105 watchers,from Poland,Not available,15000,Pre-Owned,tdm_electronics,4931,95.8%
Lenovo ThinkPad T570 Core i7 7600U 2.8GHz 32GB RAM 1TB SSD Win 11 Pro,39500,Not available,66 watchers,from United States,Not available,8985,Very Good - Refurbished,pioneer-surplus,6845,99%
"Dell Latitude 5440 Laptop, 14"" Full HD Screen, i5-1345U, 16GB RAM, 256GB SSD",52291,Not available,3 watchers,from United Kingdom,Not available,9130,Pre-Owned,jixav-9960,93,100%
"Dell Latitude 3420 Laptop, 14"" Core i5 11th Gen, 8GB RAM, 256GB SSD, Windows 11",27452,Not available,4 watchers,from United Kingdom,Not available,8273,Pre-Owned,blackmoreit,105195,100%
HP 15-dy0702ds 15.6in Laptop Celeron N4120 4gb 128gb SSD Win11,19999,Not available,10 watchers,from United States,Not available,7931,Open Box,jender.io,123796,99.3%
Dell Latitude 5500 Laptop PC Intel Core i5 4.10GHz 64GB RAM 4TB SSD Win 11 Pro,3350077700,Not available,11+ watchers,from United States,49% off,8406,Very Good - Refurbished,aaa_pcs,5213,100%
"Lenovo ThinkPad  T14 Gen 1 14"" FHD Touchscreen  i7-10610U 16GB/512GB Win 11 Pro",32999,Not available,Not available,from United States,Not available,8314,Very Good - Refurbished,smgusa,2984,98.9%
"VENTURER Europa Plus 14"" Laptop Intel Celeron 64GB SSD 4GB RAM Windows Notebook",12549,Not available,15 watchers,from United Kingdom,20% off,7425,Brand New,bargainpot-ltd,17732,99.1%
Lenovo T470s 14-in Intel i5 20GB 512GB SSD WIN 11 Pro Webcam laptop WIFI CAM,21999,Not available,Not available,from United States,Not available,7990,Excellent - Refurbished,kl0,39521,98.8%
"HP EliteBook 1040 G3 Laptop, 14"" Touch, i5 6th Gen, 8GB RAM, 256GB SSD, Win 11",19608,Not available,4 watchers,from United Kingdom,Not available,8002,Pre-Owned,blackmoreit,105195,100%
"~CLEARANCE~ 15.6"" Dell Latitude i7 Laptop: 16GB RAM! 256GB SSD! Windows 10 Pro!",21999,Not available,Not available,from United States,19% off,7990,Good - Refurbished,rinuvo,5849,99.3%
"Dell Latitude 5500 Laptop, 15.6"" Core i5 8th Gen, 8GB RAM, 256GB SSD, Windows 11",23530,Not available,Not available,from United Kingdom,Not available,8138,Pre-Owned,blackmoreit,105195,100%
"Lenovo Legion Slim 5 Laptop 14.5"" AMD Ryzen 7 7840HS 16GB / 512GB SSD RTX 4050",122755,Not available,26 watchers,from United Kingdom,Not available,11562,New (Other),ewix,3680,100%
"2-in-1 TouchScreen DELL XPS 13.4"" Laptop: Intel i7-1165G7! 16GB RAM! 512GB SSD!",59995,Not available,Not available,from United States,8% off,9111,Excellent - Refurbished,rinuvo,5849,99.3%
HP EliteBook PC Computer 14” Laptop PC Core i5 8GB RAM 128GB SSD Windows 10,13464,Not available,Not available,from United States,Not available,7738,Very Good - Refurbished,discountcomputerdepot,121179,98.4%
"2024 HP Envy Laptop 2-in-1 15.6"" FHD Touch Ryzen 5 8GB Upto 2TB SSD Win 11 Pro",5490062900,Not available,14+ watchers,from United States,Not available,9921,Brand New,hellogoodlife1,12539,98.2%
"15.6"" HP ProBook Laptop PC: Intel i5! 16GB RAM! 1TB SSD! Windows 10 Pro! Webcam!",22895,Not available,Not available,from United States,18% off,8495,Good - Refurbished,rinuvo,5849,99.3%
"15.6"" Dell Gaming Laptop PC: Intel i7 Hexa-Core! 16GB RAM! 1TB SSD! Windows 11!",37999,Not available,Not available,from United States,12% off,8941,Very Good - Refurbished,rinuvo,5849,99.3%
"Lenovo IdeaPad Slim 3 15ABR8 15.6"" Touch AMD Ryzen 5 7530U 16GB Ram 512GB SSD OB",32000,Not available,7 watchers,from United States,Not available,10831,Open Box,swellcells,10920,98.4%
"Dell Latitude 3350 13.3"" Core i3 Laptop 8GB RAM 128GB SSD Windows 10 Pro PC HDMI",8976,Not available,Not available,from United States,Not available,7606,Very Good - Refurbished,discountcomputerdepot,121179,98.4%
"Microsoft Surface Laptop Studio 14.4"" Touchscreen Intel i5 16GB RAM 256GB SSD",69900,Not available,Not available,from United States,63% off,7825,Certified - Refurbished,digjungle,35722,99.6%
"Lenovo IdeaPad Slim 5i 16"" Touch Laptop Core 7 150U 16GB 1TB SSD (83FW0001US)",49900,2 product ratings,36 watchers,from United States,Not available,9773,Open Box,zacks-silo,4126,97.8%
"~SALE~ 15.6"" Dell Precision Gaming Laptop: Intel i7 Quad-Core! Windows 10 Pro!",31995,Not available,Not available,from United States,14% off,9721,Good - Refurbished,rinuvo,5849,99.3%
2024 ASUS Laptop Vivobook 15.6 FHD Touch Intel i5-1135G7 20GB RAM 512GB SSD,47900,Not available,Not available,from United States,46% off,9233,Brand New,hellogoodlife1,12539,98.2%
"Dell Latitude 5580 15.6"" Laptop I5 2.60 GHz 512GB MVME SSD 32GB Win 11 Pro WIFI",28999,Not available,Not available,from United States,Not available,8675,Excellent - Refurbished,kl0,39521,98.8%
HP Laptop 17.3 HD+ TouchScreen Intel N4120 QuadCore 2.60GHz 128GB SSD Windows 11,2869429694,Not available,Not available,from United States,51% off,9148,Open Box,auctioneersdeals,22357,98.7%
"Lenovo ThinkPad 15.6"" Laptop PC: Intel i5! 16GB RAM! 512 SSD! Windows 10! Webcam",22999,Not available,Not available,from United States,18% off,8019,Very Good - Refurbished,rinuvo,5849,99.3%
"Laptop Stone NT310-H Intel Quad Core i5-4210M, 8GB RAM, 120GB SSD, Win 11 Pro",11764,Not available,Not available,from United Kingdom,Not available,7398,Very Good - Refurbished,cb-computers,577,100%
"Lenovo Thinkpad E15 15.6"" Intel i5-10210U 16GB RAM 512GB NVMe SSD Windows 11 Pro",24999,Not available,4 watchers,from United States,Not available,8078,Good - Refurbished,frankiesfastship,11777,99%
"HP Laptop 14"" HD Intel Core i3-1115G4 32GB 1TB SSD Webcam Windows 11 Silver",31527,Not available,Not available,from United States,49% off,8750,Certified - Refurbished,themaxmart,13647,98.8%
"Lenovo IdeaPad Flex 5 16"" Touchscreen Laptop Intel i7-1255U 16GB Ram 1TB SSD",63999,Not available,Not available,from United States,29% off,10665,Brand New,newegg,1034110,98.4%
"HP ProBook 450 G4 15.6in laptop Intel Core i3 2.4GHz, 4GB RAM, 500GB Y8A06ET",9805,Not available,Not available,from United Kingdom,Not available,7665,Very Good - Refurbished,xchriss,1604,98.5%
"Lenovo Thinkpad T14 14"" FHD Touch Laptop Intel Core i7 4.90GHz 32GB RAM 4TB SSD",4300073600,Not available,Not available,from United States,40% off,8878,Very Good - Refurbished,aaa_pcs,5213,100%
"Lenovo - IdeaPad Duet 5 Chromebook - 13.3"" OLED 1920x1080 Touch 2-in-1 Tablet",28895,Not available,Not available,from United States,Not available,8193,Brand New,andymc503,6674,100%
"Lenovo ThinkPad X1 Carbon Gen 9 14"" WUXGA Touch i5-1145G7 32GB 1TB SSD FPR W10P",54777,Not available,Not available,from United States,44% off,9917,Certified - Refurbished,themaxmart,13647,98.8%
